Model,Bio_term,Title,Link,Citations,Year
gradient boosted trees,genomics,Machine learning workflows to estimate class probabilities for precision cancer diagnostics on DNA methylation microarray data,https://www.nature.com/articles/s41596-019-0251-6,96,2020
gradient boosted trees,genomics,Individualized and Global Feature Attributions for Gradient Boosted Trees in the Presence of Regularization,https://arxiv.org/abs/2211.04409,2,2022
gradient boosted trees,genomics,Sammon mapping-based gradient boosted trees for tax crime prediction in the city of São Paulo,https://link.springer.com/chapter/10.1007/978-3-030-75418-1_14,3,2020
gradient boosted trees,genomics,Discriminating head trauma outcomes using machine learning and genomics,https://link.springer.com/article/10.1007/s00109-021-02158-z,NA,2022
gradient boosted trees,genomics,Estimation of inorganic crystal densities using gradient boosted trees,https://www.frontiersin.org/articles/10.3389/fmats.2022.922566/full,NA,2022
gradient boosted trees,genomics,A Supervised Co-complex Probability Weighting of Yeast Composite Protein Networks using Gradient-boosted Trees for Protein Complex Detection,https://www.atlantis-press.com/proceedings/wctp-23/125998954,NA,2024
gradient boosted trees,genomics,Gradient Boosted Tree model: A fast track tool for predicting the Atmospheric Pressure Chemical Ionization-Mass Spectrometry signal of antipsychotics based on …,https://www.sciencedirect.com/science/article/pii/S016974392200065X,3,2022
gradient boosted trees,genomics,Machine Learning Predicts Accurately Mycobacterium tuberculosis Drug Resistance From Whole Genome Sequencing Data,https://www.frontiersin.org/articles/10.3389/fgene.2019.00922/full,60,2019
gradient boosted trees,genomics,Machine learning derived risk prediction of anorexia nervosa,https://link.springer.com/article/10.1186/s12920-016-0165-x,24,2015
gradient boosted trees,genomics,The identification of molecular networks on therapeutic responsiveness in AI,https://www.jstage.jst.go.jp/article/pjsai/JSAI2021/0/JSAI2021_2N3IS2b01/_article/-char/ja/,NA,2021
gradient boosted trees,genomics,Machine learning techniques for classifying the sweetness of watermelon using acoustic signal and image processing,https://www.sciencedirect.com/science/article/pii/S0168169920331434,34,2021
gradient boosted trees,genomics,dbCNV: deleteriousness-based model to predict pathogenicity of copy number variations,https://link.springer.com/article/10.1186/s12864-023-09225-4,1,2023
gradient boosted trees,genomics,OncoNetExplainer: explainable predictions of cancer types based on gene expression data,https://ieeexplore.ieee.org/abstract/document/8941872/,29,2019
support vector machine,genomics,Applications of support vector machine (SVM) learning in cancer genomics,https://cgp.iiarjournals.org/content/15/1/41.short,1266,2018
support vector machine,genomics,A support vector machine approach for detecting gene‐gene interaction,https://onlinelibrary.wiley.com/doi/abs/10.1002/gepi.20272,129,2008
support vector machine,genomics,Knowledge-guided bayesian support vector machine for high-dimensional data with application to analysis of genomics data,https://ieeexplore.ieee.org/abstract/document/8622484/,13,2018
support vector machine,genomics,A robust hybrid between genetic algorithm and support vector machine for extracting an optimal feature gene subset,https://www.sciencedirect.com/science/article/pii/S088875430400271X,167,2005
support vector machine,genomics,Hybrid method based on information gain and support vector machine for gene selection in cancer classification,https://academic.oup.com/gpb/article-abstract/15/6/389/7224974,125,2017
support vector machine,genomics,Meta-analytic support vector machine for integrating multiple omics data,https://link.springer.com/article/10.1186/s13040-017-0126-8,141,2017
support vector machine,genomics,Applications of support vector machine in genomic prediction in pig and maize populations,https://www.frontiersin.org/articles/10.3389/fgene.2020.598318/full,33,2020
support vector machine,genomics,miTarget: microRNA target gene prediction using a support vector machine,https://link.springer.com/article/10.1186/1471-2105-7-411,291,2006
support vector machine,genomics,Fast training on large genomics data using distributed support vector machines,https://ieeexplore.ieee.org/abstract/document/7439943/,4,2016
support vector machine,genomics,Overcome support vector machine diagnosis overfitting,https://journals.sagepub.com/doi/abs/10.4137/CIN.S13875,134,2014
support vector machine,genomics,Use of support vector machines for disease risk prediction in genome‐wide association studies: Concerns and opportunities,https://onlinelibrary.wiley.com/doi/abs/10.1002/humu.22161,65,2012
support vector machine,genomics,New machine learning applications to accelerate personalized medicine in breast cancer: rise of the support vector machines,https://www.liebertpub.com/doi/abs/10.1089/omi.2020.0001,69,2020
support vector machine,genomics,GISMO—gene identification using a support vector machine for ORF classification,https://academic.oup.com/nar/article-abstract/35/2/540/2401825,66,2007
support vector machine,genomics,Active learning with support vector machine applied to gene expression data for cancer classification,https://pubs.acs.org/doi/abs/10.1021/ci049810a,263,2004
support vector machine,genomics,"CompareSVM: supervised, Support Vector Machine (SVM) inference of gene regularity networks",https://link.springer.com/article/10.1186/s12859-014-0395-x,60,2014
support vector machine,genomics,Support vector machine applications in bioinformatics.,https://europepmc.org/article/med/15130823,411,2003
support vector machine,genomics,Application of genetic algorithm-based support vector machine in identification of gene expression signatures for psoriasis classification: a hybrid model,https://www.hindawi.com/journals/bmri/2021/5520710/,18,2021
support vector machine,genomics,An efficient feature selection strategy based on multiple support vector machine technology with gene expression data,https://www.hindawi.com/journals/bmri/2018/7538204/abs/,63,2018
support vector machine,genomics,A support vector machine model provides an accurate transcript-level-based diagnostic for major depressive disorder,https://www.nature.com/articles/tp2016198,41,2016
support vector machine,genomics,Support vector machine approach for protein subcellular localization prediction,https://academic.oup.com/bioinformatics/article-abstract/17/8/721/234864,1141,2001
random forest,genomics,Random forest algorithm in imbalance genomics classification,https://onlinelibrary.wiley.com/doi/abs/10.1002/9781119785620.ch7,23,2021
random forest,genomics,Enriched random forest for high dimensional genomic data,https://ieeexplore.ieee.org/abstract/document/9456080/,35,2021
random forest,genomics,Random forest for bioinformatics,https://link.springer.com/chapter/10.1007/978-1-4419-9326-7_11,857,2012
random forest,genomics,Integration of multi-omics data for prediction of phenotypic traits using random forest,https://link.springer.com/article/10.1186/s12859-016-1043-4,98,2016
random forest,genomics,Machine learning random forest for predicting oncosomatic variant NGS analysis,https://www.nature.com/articles/s41598-021-01253-y,37,2021
random forest,genomics,Evaluation of random forest regression for prediction of breeding value from genomewide SNPs,https://link.springer.com/article/10.1007/s12041-015-0501-5,16,2015
random forest,genomics,A random forest approach to capture genetic effects in the presence of population structure,https://www.nature.com/articles/ncomms8432,100,2015
random forest,genomics,Bayesian weighted random forest for classification of high-dimensional genomics data,https://www.sciencedirect.com/science/article/pii/S2307410823001074,4,2023
random forest,genomics,A practical introduction to Random Forest for genetic association studies in ecology and evolution,https://onlinelibrary.wiley.com/doi/abs/10.1111/1755-0998.12773,116,2018
random forest,genomics,Data integration and network reconstruction with∼ omics data using Random Forest regression in potato,https://www.sciencedirect.com/science/article/pii/S0003267011004508,74,2011
random forest,genomics,Data mining in the Life Sciences with Random Forest: a walk in the park or lost in the jungle?,https://academic.oup.com/bib/article-abstract/14/3/315/255469,453,2013
random forest,genomics,The Complete Genome of Nocardia seriolae MH196537 and Intra-Species Level as Analyzed by Comparative Genomics Based on Random Forest Algorithm,https://link.springer.com/article/10.1007/s00284-021-02490-0,2,2021
random forest,genomics,Convergent Random Forest predictor: methodology for predicting drug response from genome-scale data applied to anti-TNF response,https://www.sciencedirect.com/science/article/pii/S0888754309001815,58,2009
random forest,genomics,Using recursive feature elimination in random forest to account for correlated variables in high dimensional data,https://link.springer.com/article/10.1186/s12863-018-0633-8,371,2018
random forest,genomics,Random forest estimation of genomic breeding values for disease susceptibility over different disease incidences and genomic architectures in simulated cow …,https://www.sciencedirect.com/science/article/pii/S0022030216303824,32,2016
random forest,genomics,Gene selection and classification of microarray data using random forest,https://link.springer.com/article/10.1186/1471-2105-7-3,3498,2006
random forest,genomics,Genome-wide association data classification and SNPs selection using two-stage quality-based Random Forests,https://link.springer.com/article/10.1186/1471-2164-16-S2-S5,113,2015
random forest,genomics,A sequence-based method to predict the impact of regulatory variants using random forest,https://link.springer.com/article/10.1186/s12918-017-0389-1,16,2017
