"Model","Bio_term","Title","Link","Citations","Year"
"ordinary least squares","metabolomics","Latent Variables in'omic'Data","https://search.proquest.com/openview/9b643c21accd2460f67b8e9d47dc4da8/1?pq-origsite=gscholar&cbl=18750&diss=y","",2019
"ordinary least squares","metabolomics","Advanced Statistical Methods for NMR-Based Metabolomics","https://link.springer.com/protocol/10.1007/978-1-4939-9690-2_26","",2019
"ordinary least squares","metabolomics","Data analysis in metabolomics: from information to knowledge","https://www.sciencedirect.com/science/article/pii/B978032385062900009X","",2022
"ordinary least squares","metabolomics","A Pipeline for Analyzing High-Dimensional Nmr Metabolomics Data","https://search.proquest.com/openview/601a9a66ea6098c39a8d2c15bb654eb1/1?pq-origsite=gscholar&cbl=18750&diss=y","",2020
"ordinary least squares","metabolomics","Use of multivariate statistical methods for the analysis of metabolomic data","https://riunet.upv.es/handle/10251/130847",1,2019
"OLS","conservation","Economic prosperity, biodiversity conservation, and the environmental Kuznets curve","https://www.sciencedirect.com/science/article/pii/S0921800909000391",287,2009
"OLS","conservation","Monitoring urban sprawl and the national ecological reserve in Sintra-Cascais, Portugal: Multiple OLS linear regression model evaluation","https://ascelibrary.org/doi/abs/10.1061/(ASCE)UP.1943-5444.0000059",39,2011
"OLS","conservation","Economic growth, biodiversity loss and conservation effort","https://www.sciencedirect.com/science/article/pii/S0301479702002311",298,2003
"OLS","conservation","Conservation and development: Evidence from Thai protected areas","https://www.sciencedirect.com/science/article/pii/S0095069610000586",402,2010
"OLS","conservation","Evaluating heterogeneous conservation effects of forest protection in Indonesia","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0124872",52,2015
"OLS","conservation","The impact of soil conservation and output diversification on farm income in Central American hillside farming","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1574-0862.2006.00161.x",129,2006
"OLS","conservation","Detecting and modeling spatial and temporal dependence in conservation biology","https://conbio.onlinelibrary.wiley.com/doi/abs/10.1111/j.1523-1739.2000.99432.x",95,2000
"OLS","conservation","Ecotourism: the 'human shield'for wildlife conservation in the Osa Peninsula, Costa Rica","https://www.tandfonline.com/doi/abs/10.1080/14724049.2019.1686006",33,2020
"OLS","conservation","The impact of agricultural conservation easement on nearby house prices: Incorporating spatial autocorrelation and spatial heterogeneity","https://www.sciencedirect.com/science/article/pii/S1104689916300459",33,2016
"OLS","conservation","OLS and Tobit estimates: When is substitution defensible operationally?","https://ageconsearch.umn.edu/record/90519/",52,2002
"OLS","conservation","Impacts of urbanization and landscape pattern on habitat quality using OLS and GWR models in Hangzhou, China","https://www.sciencedirect.com/science/article/pii/S1470160X20305914",335,2020
"OLS","conservation","Socio-economic factors affecting the income of small-scale agroforestry farms in hill country areas in Yemen: A comparison of OLS and WLS determinants","https://link.springer.com/article/10.1007/s11842-005-0008-7",96,2005
"OLS","conservation","A review of techniques for spatial modeling in geographical, conservation and landscape genetics","https://www.scielo.br/j/gmb/a/Qw743WbW8GzyYks57tZF8cP/",83,2009
"OLS","conservation","Effects of conservation policies on forest cover change in giant panda habitat regions, China","https://www.sciencedirect.com/science/article/pii/S0264837712002487",107,2013
"OLS","conservation","Biodiversity, governance, and the allocation of international aid for conservation","https://conbio.onlinelibrary.wiley.com/doi/abs/10.1111/j.1755-263X.2012.00270.x",165,2013
"OLS","conservation","Valuation of species and nature conservation in Asia and Oceania: a meta-analysis","https://link.springer.com/article/10.1007/s10018-011-0019-x",34,2012
"OLS","conservation","Estimate the conservation value of biodiversity in national heritage site: A case of Forest Research Institute Malaysia","https://www.sciencedirect.com/science/article/pii/S187802961500626X",47,2015
"OLS","conservation","Assessing the impacts of urban expansion on bundles of ecosystem services by Dmsp-Ols nighttime light data","https://www.mdpi.com/2071-1050/11/21/5888",14,2019
"OLS","conservation","Spatial-econometric analysis of attraction and repulsion of private conservation by public reserves","https://www.sciencedirect.com/science/article/pii/S0095069608000351",66,2008
"OLS","conservation","The geometry of spatial analyses: implications for conservation biologists","https://repositorio.inpa.gov.br/handle/1/16166",30,2011
"ordinary least squares","phylogenomics","Statistics and truth in phylogenomics","https://academic.oup.com/mbe/article-abstract/29/2/457/1024815",290,2012
"ordinary least squares","phylogenomics","Consilience of methods for phylogenetic analysis of variance","https://academic.oup.com/evolut/article-abstract/76/7/1406/6966349",6,2022
"ordinary least squares","phylogenomics","Fast and accurate branch lengths estimation for phylogenomic trees","https://link.springer.com/article/10.1186/s12859-015-0821-8",37,2016
"ordinary least squares","phylogenomics","Phylogenetic comparative methods","https://profilpelajar.com/article/Phylogenetic_comparative_methods","",""
"ordinary least squares","phylogenomics","A tale of too many trees: a conundrum for phylogenetic regression","https://www.biorxiv.org/content/10.1101/2024.02.16.580530.abstract","",2024
"ordinary least squares","phylogenomics","Multi-response phylogenetic mixed models: Concepts and application","https://www.biorxiv.org/content/10.1101/2022.12.13.520338.abstract",4,2022
"ordinary least squares","phylogenomics","Phylogenetic comparative methods on phylogenetic networks with reticulations","https://academic.oup.com/sysbio/article-abstract/67/5/800/4985806",94,2018
"ordinary least squares","phylogenomics","Filtration of gene trees from 9,000 exons, introns, and UCEs disentangles conflicting phylogenomic relationships in tree frogs (Hylidae)","https://academic.oup.com/gbe/article-pdf/doi/10.1093/gbe/evad070/50512636/evad070.pdf",3,2023
"ordinary least squares","phylogenomics","Dissecting Factors Underlying Phylogenetic Uncertainty Using Machine Learning Models","https://www.biorxiv.org/content/10.1101/2023.09.20.558635.abstract","",2023
"ordinary least squares","phylogenomics","Computational estimation of genome size and its evolution in relation to body size in the fast adaptive radiation of African cichlids","https://thesis.unipd.it/handle/20.500.12608/50281","",""
"ordinary least squares","phylogenomics","Bayesian phylogenomic dating","https://link.springer.com/chapter/10.1007/978-3-030-60181-2_13",6,2020
"ordinary least squares","phylogenomics","An efficient, nonphylogenetic method for detecting genes sharing evolutionary signals in phylogenomic data sets","https://academic.oup.com/gbe/article-abstract/13/9/evab187/6352501",1,2021
"ordinary least squares","phylogenomics","Integral Phylogenomic Approach over Ilex L. Species from Southern South America","https://www.mdpi.com/2075-1729/7/4/47",22,2017
"ordinary least squares","phylogenomics","Supertree methods for phylogenomics","https://theses.hal.science/tel-00842893/",18,2009
"ordinary least squares","phylogenomics","Phylogenetic patterns of leg morphometric traits in vespid wasps (Hymenoptera: Vespidae)","https://onlinelibrary.wiley.com/doi/abs/10.1111/azo.12502","",2024
"ordinary least squares","phylogenomics","Phylogenomic and ecological analyses reveal the spatiotemporal evolution of global pines","https://www.pnas.org/doi/abs/10.1073/pnas.2022302118",126,2021
"ordinary least squares","phylogenomics","Unravelling hybridization in Phytophthora using phylogenomics and genome size estimation","https://link.springer.com/article/10.1186/s43008-021-00068-w",35,2021
"ordinary least squares","phylogenomics","Evolutionary patterns in life-history traits of lizards of the genus Xenosaurus.","https://www.researchgate.net/profile/Adrian-Nieto-Montes-De-Oca/publication/322043102_Evolutionary_patterns_in_life-history_traits_of_lizards_of_the_genus_Xenosaurus/links/5a426633458515f6b04fc496/Evolutionary-patterns-in-life-history-traits-of-lizards-of-the-genus-Xenosaurus.pdf",12,2017
"ordinary least squares","phylogenomics","Elastic net regression for the selection of orthogroups predictive of trophic mechanisms in diverse eukaryotes","https://open.library.ubc.ca/soa/cIRcle/collections/ubctheses/24/items/1.0413773","",2022
"ordinary least squares","phylogenomics","Computational Methods to Resolve Deep Species Phylogenies","https://discovery.ucl.ac.uk/id/eprint/10067221/","",2019
"OLS","marine biology","Strengthening statistical usage in marine ecology: Linear regression","https://www.sciencedirect.com/science/article/pii/S002209811530023X",53,2016
"OLS","marine biology","Information-theory approach to allometric growth of marine organisms","https://link.springer.com/article/10.1007/s00227-006-0529-4",92,2007
"OLS","marine biology","Evaluation of ordinary least square (OLS) and geographically weighted regression (GWR) for water quality monitoring: A case study for the estimation of salinity","https://link.springer.com/article/10.1007/s11802-018-3380-6",40,2018
"OLS","marine biology","Quantifying the impact of linear regression model in deriving bio-optical relationships: the implications on ocean carbon estimations","https://www.mdpi.com/1424-8220/19/13/3032",23,2019
"OLS","marine biology","Quantifying light-fishing for Dosidicus gigas in the eastern Pacific using satellite remote sensing","https://www.sciencedirect.com/science/article/pii/S0034425704000537",121,2004
