,Model,Bio_term,Title,Link,Citations,Year
490,"{'ordinary least squares', 'OLS'}",{'disease ecology'},Habitat fragmentation as a result of biotic and abiotic factors controls pathogen transmission throughout a host population,https://besjournals.onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-2656.2007.01330.x,70.0,2008.0
84,{'OLS'},{'neurobiology'},Age-related and cuprizone-induced changes in myelin and transcription factor gene expression and in oligodendrocyte cell densities in the rostral corpus callosum of …,https://link.springer.com/article/10.1007/s10571-009-9486-z,69.0,2010.0
77,{'OLS'},{'disease ecology'},Africa's lagging demographic transition: Evidence from exogenous impacts of malaria ecology and agricultural technology,https://www.nber.org/papers/w12892,69.0,2007.0
614,{'OLS'},{'marine biology'},Marine reserves with endogenous ports: empirical bioeconomics of the California sea urchin fishery,https://www.journals.uchicago.edu/doi/abs/10.1086/mre.19.1.42629420,69.0,2004.0
704,{'linear regression'},{'systems biology'},"Network inference in systems biology: recent developments, challenges, and applications",https://www.sciencedirect.com/science/article/pii/S0958166919301399,69.0,2020.0
133,{'linear regression'},{'conservation'},Assessing energy efficiency and energy conservation potential among commercial buildings: A statistical approach,https://www.sciencedirect.com/science/article/pii/0360544282900354,69.0,1982.0
755,{'OLS'},{'microbiology'},Ornithine lipids and their structural modifications: from A to E and beyond,https://academic.oup.com/femsle/article-abstract/335/1/1/512663,69.0,2012.0
763,{'linear regression'},{'paleontology'},Paleontology and Chronology of Two Evolutionary Transitions by Hybridization in the Bahamian Land Snail Cerion,https://www.science.org/doi/abs/10.1126/science.274.5294.1894,69.0,1996.0
982,"{'ordinary least squares', 'OLS'}",{'proteomics'},Statistical methods for quantitative mass spectrometry proteomic experiments with labeling,https://link.springer.com/article/10.1186/1471-2105-13-S16-S7,69.0,2012.0
593,"{'ordinary least squares', 'OLS'}",{'medical imaging'},Log transformation benefits parameter estimation in microwave tomographic imaging,https://aapm.onlinelibrary.wiley.com/doi/abs/10.1118/1.2737264,68.0,2007.0
1120,{'linear regression'},{'disease ecology'},Urbanization and disease in amphibians,https://books.google.com/books?hl=en&lr=&id=QQpREAAAQBAJ&oi=fnd&pg=PA153&dq=%22linear+regression%22+%22disease+ecology%22&ots=lQ-t2roikm&sig=kyWrJqLW5KR0gLG-7W-95AlotjM,68.0,2006.0
372,{'ordinary least squares'},{'microbiology'},Enterococci predictions from partial least squares regression models in conjunction with a single-sample standard improve the efficacy of beach management …,https://pubs.acs.org/doi/abs/10.1021/es0515250,68.0,2006.0
313,{'ordinary least squares'},{'disease classification'},Differential automatic diagnosis between Alzheimer's disease and frontotemporal dementia based on perfusion SPECT images,https://www.sciencedirect.com/science/article/pii/S0933365709000785,68.0,2009.0
290,{'ordinary least squares'},{'medical imaging'},Detecting outliers in high-dimensional neuroimaging datasets with robust covariance estimators,https://www.sciencedirect.com/science/article/pii/S1361841512000564,68.0,2012.0
15,{'ordinary least squares'},{'conservation'},A comparison of simultaneous autoregressive and generalized least squares models for dealing with spatial autocorrelation,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1466-8238.2009.00446.x,67.0,2009.0
896,{'linear regression'},{'systems biology'},Relationship between salivary/pancreatic amylase and body mass index: a systems biology approach,https://link.springer.com/article/10.1186/s12916-017-0784-x,67.0,2017.0
965,{'OLS'},{'conservation'},Spatial-econometric analysis of attraction and repulsion of private conservation by public reserves,https://www.sciencedirect.com/science/article/pii/S0095069608000351,66.0,2008.0
150,{'linear regression'},{'disease classification'},Back-propagation neural network versus logistic regression in heart disease classification,https://link.springer.com/chapter/10.1007/978-981-13-0680-8_13,65.0,2019.0
1038,{'linear regression'},{'genomics'},The benefits of selecting phenotype-specific variants for applications of mixed models in genomics,https://www.nature.com/articles/srep01815,65.0,2013.0
1068,{'linear regression'},{'neurobiology'},The macamide N-3-methoxybenzyl-linoleamide is a time-dependent fatty acid amide hydrolase (FAAH) inhibitor,https://link.springer.com/article/10.1007/s12035-013-8499-2,65.0,2013.0
361,{'ordinary least squares'},{'biodiversity'},"Effects of the interaction among climate, terrain and human activities on biodiversity on the Qinghai-Tibet Plateau",https://www.sciencedirect.com/science/article/pii/S0048969721035695,65.0,2021.0
118,{'OLS'},{'phylogenetics'},Analyzing community‐weighted trait means across environmental gradients: should phylogeny stay or should it go?,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1002/ecy.2081,65.0,2018.0
183,{'linear regression'},{'proteomics'},Bioinformatics and data mining in proteomics,https://www.tandfonline.com/doi/abs/10.1586/14789450.3.3.333,65.0,2006.0
241,"{'ordinary least squares', 'OLS'}",{'immunology'},Computational approaches to parameter estimation and model selection in immunology,https://www.sciencedirect.com/science/article/pii/S0377042705000609,65.0,2005.0
185,{'OLS'},{'bioinformatics'},Biological impact of missing-value imputation on downstream analyses of gene expression profiles,https://academic.oup.com/bioinformatics/article-abstract/27/1/78/201857,65.0,2011.0
210,{'linear regression'},{'immunology'},"Clinical, immunological and treatment-related factors associated with normalised CD4+/CD8+ T-cell ratio: effect of naive and memory T-cell subsets",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0097011,64.0,2014.0
188,{'linear regression'},{'neurobiology'},Bivariate linear models in neurobiology: Problems of concept and methodology,https://www.sciencedirect.com/science/article/pii/0165027086901147,64.0,1986.0
674,{'linear regression'},{'phylogenetics'},Molecular phylogenetics of a protein repair methyltransferase,https://www.sciencedirect.com/science/article/pii/S0305049196003331,64.0,1997.0
662,"{'ordinary least squares', 'OLS'}",{'bioinformatics'},Modeling the relationship between LVAD support time and gene expression changes in the human heart by penalized partial least squares,https://academic.oup.com/bioinformatics/article-abstract/20/6/888/233356,64.0,2004.0
978,{'linear regression'},{'microbiology'},Statistical analysis in microbiology: statnotes,https://onlinelibrary.wiley.com/doi/abs/10.1002/9780470905173,64.0,2011.0
1126,{'linear regression'},{'proteomics'},Use of proteomics to investigate kidney function decline over 5 years,https://journals.lww.com/CJASN/fulltext/2017/08000/Use_of_Proteomics_To_Investigate_Kidney_Function.6.aspx,64.0,2017.0
725,{'OLS'},"{'neurobiology', 'genetics', 'biology'}",OLS is AOK for ACE: A regression-based approach to synthesizing political science and behavioral genetics models,https://link.springer.com/article/10.1007/s11109-012-9192-2,63.0,2013.0
141,{'linear regression'},{'immunology'},Association between SII and hepatic steatosis and liver fibrosis: a population-based study,https://www.frontiersin.org/articles/10.3389/fimmu.2022.925690/full,63.0,2022.0
597,"{'ordinary least squares', 'OLS'}",{'phylogenetics'},Low scaling of a life history variable: analysing eutherian gestation periods with and without phylogeny-informed statistics,https://link.springer.com/article/10.1016/j.mambio.2013.01.002,63.0,2014.0
705,{'linear regression'},{'disease ecology'},Network transmission inference: host behavior and parasite life cycle make social networks meaningful in disease ecology,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/13-0907.1,63.0,2013.0
96,{'OLS'},{'genetics'},An RBF Neural Network Combined with OLS Algorithm and Genetic Algorithm for Short‐Term Wind Power Forecasting,https://onlinelibrary.wiley.com/doi/abs/10.1155/2013/971389,63.0,2013.0
578,{'linear regression'},{'ecology'},Limitations of linear regression applied on ecological data,https://link.springer.com/chapter/10.1007/978-0-387-87458-6_2,62.0,2009.0
537,{'linear regression'},{'marine biology'},Influence of antecedent water temperatures on standing crop of aSargassum spp.-dominated reef flat in Hawaii,https://link.springer.com/article/10.1007/BF01344302,62.0,1990.0
820,{'linear regression'},{'immunology'},Population immunology: Age and immune cell parameters,https://www.sciencedirect.com/science/article/pii/0090122978900582,62.0,1978.0
52,{'OLS'},{'proteomics'},A proteomics sample metadata representation for multiomics integration and big data analysis,https://www.nature.com/articles/s41467-021-26111-3,62.0,2021.0
495,"{'ordinary least squares', 'OLS'}","{'systems biology', 'bioinformatics', 'genetics', 'biology', 'genomics'}",Hierarchical Cluster-based Partial Least Squares Regression (HC-PLSR) is an efficient tool for metamodelling of nonlinear dynamic models,https://link.springer.com/article/10.1186/1752-0509-5-90,62.0,2011.0
32,{'OLS'},{'metabolomics'},A metabolomics‐driven approach to predict cocoa product consumption by designing a multimetabolite biomarker model in free‐living subjects from the PREDIMED …,https://onlinelibrary.wiley.com/doi/abs/10.1002/mnfr.201400434,61.0,2015.0
56,"{'ordinary least squares', 'linear regression'}","{'proteomics', 'bioinformatics'}",A robust linear regression based algorithm for automated evaluation of peptide identifications from shotgun proteomics by use of reversed-phase liquid …,https://link.springer.com/article/10.1186/1471-2105-9-347,61.0,2008.0
1079,{'OLS'},{'medical imaging'},"The relationship between low back magnetic resonance imaging, surgery, and spending: impact of physician self‐referral status",https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1475-6773.2011.01265.x,61.0,2011.0
903,{'linear regression'},{'developmental biology'},"Reproductive and developmental biology of Gonatocerus ashmeadi (Hymenoptera: Mymaridae), an egg parasitoid of Homalodisca coagulata (Hemiptera …",https://www.sciencedirect.com/science/article/pii/S104996440600048X,61.0,2006.0
1162,{'linear regression'},{'microbiology'},"… structure‐activity relationships for the effect of benzoic and cinnamic acids on Listeria monocytogenes using multiple linear regression, artificial neural network and …",https://academic.oup.com/jambio/article-abstract/82/2/168/6723724,61.0,1997.0
549,{'linear regression'},{'genomics'},"Integrating metabolomics, genomics, and disease pathways in age-related macular degeneration: the EYE-RISK consortium",https://www.sciencedirect.com/science/article/pii/S0161642020305613,61.0,2020.0
1111,{'OLS'},{'metabolomics'},UHPLC-Q-Orbitrap-HRMS-based global metabolomics reveal metabolome modifications in plasma of young women after cranberry juice consumption,https://www.sciencedirect.com/science/article/pii/S0955286316304454,61.0,2017.0
600,{'linear regression'},{'medical imaging'},Machine learning and medical imaging,https://books.google.com/books?hl=en&lr=&id=HcW3CgAAQBAJ&oi=fnd&pg=PP1&dq=%22linear+regression%22+%22medical+imaging%22&ots=5QRgfHR7Sa&sig=Q-ezZAlSSaht0XTJhLkz7x70jk0,60.0,2016.0
703,{'linear regression'},{'biogeography'},Nestedness in island faunas: novel insights into island biogeography through butterfly community profiles of colonization ability and migration capacity,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-2699.2012.02698.x,60.0,2012.0
504,{'ordinary least squares'},{'biogeography'},Human activities alter biogeographical patterns of reptiles on Mediterranean islands,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1466-8238.2008.00433.x,60.0,2009.0
678,{'OLS'},{'evolution'},Monitoring population evolution in China using time-series DMSP/OLS nightlight imagery,https://www.mdpi.com/2072-4292/10/2/194,59.0,2018.0
430,{'OLS'},{'genomics'},FW: an R package for Finlay–Wilkinson regression that incorporates genomic/pedigree information and covariance structures between environments,https://academic.oup.com/g3journal/article-abstract/6/3/589/6031117,59.0,2016.0
66,{'linear regression'},{'biogeography'},Accounting for data heterogeneity in patterns of biodiversity: an application of linear mixed effect models to the oceanic island biogeography of spore‐producing plants,https://nsojournals.onlinelibrary.wiley.com/doi/abs/10.1111/j.1600-0587.2012.00020.x,59.0,2013.0
318,{'ordinary least squares'},{'genomics'},Dimension reduction and variable selection for genomic selection: application to predicting milk yield in Holsteins,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1439-0388.2011.00917.x,59.0,2011.0
1011,{'linear regression'},{'systems biology'},Systems biology–derived biomarkers to predict progression of renal function decline in type 2 diabetes,https://diabetesjournals.org/care/article-abstract/40/3/391/36958,59.0,2017.0
